Feature2,Feature3,Feature7,Feature9
0.199511693,0.956639607,0.880700044,-0.873885982
0.463078314,0.08698669,0.035899258,0.00010623
0.903995977,-0.037543722,0.851477565,-3.420820151
0.827047369,0.233773447,2.458462002,1.865629395
0.471608539,-0.75594896,0.578583722,2.273881783
0.92678441,0.019924491,0.064251933,4.091547835
0.446966896,-0.083284053,0.370453383,1.952720097
0.714441885,0.572642839,0.480084899,3.171242412
0.486355975,0.34995345,0.205263239,-2.124568273
0.544327472,0.916375224,0.437187108,-0.558205977
0.821699685,0.36118866,1.138260362,-1.239842439
0.710032286,-0.201489354,3.291902671,0.17511159
0.417544193,-0.249653961,1.459896898,2.285285137
0.818283469,0.141761278,2.133003671,1.268723223
0.75377143,0.197358318,1.257307017,0.173179393
0.805151084,-1.21986381,0.053010558,-1.87996461
0.290479236,1.234175193,3.521460047,-2.903532487
0.785983395,-0.846689123,1.365715265,1.345013629
0.42035486,0.450061578,0.605487552,0.098076453
0.49584304,-0.567952397,0.505853831,-1.756542464
0.297463674,-0.581436078,2.267882646,0.729095238
0.259516813,-2.309498266,0.04653575,-0.166664123
0.043443036,0.525990182,0.114824329,0.72307991
0.452609243,0.948308843,0.253260074,1.157760906
0.053477503,1.687855485,3.97411097,-1.878295057
0.7405388,0.287516968,0.994019153,0.044135842
0.643264344,0.329072281,1.010208278,3.304171483
0.300514126,-0.563541088,0.251001032,-2.299234776
0.074190503,1.334328476,0.052189872,0.876639829
0.216447962,1.059771441,0.164834517,2.134244369
0.043125522,0.534097446,3.269049601,0.964856269
0.905194577,-0.513259487,0.043639975,1.038206332
0.41452154,-0.68068472,0.305063175,-0.221809806
0.596639794,0.067201136,4.333740058,-0.005545283
0.328921906,-2.590270052,0.066209834,1.383502059
0.118603613,-1.634956667,0.409806889,0.189629187
0.548007591,-0.414082625,0.729581112,-1.277348406
0.719929471,1.267533868,0.800878364,-2.780021969
0.485211541,1.132904899,2.31763496,0.06600385
0.296540948,-1.213306502,4.560317921,0.167770569
0.327455762,0.108660815,0.597513793,-1.492830023
0.926967775,0.786435884,0.063551279,2.280976444
0.777355182,-0.193225941,0.484105736,-3.576878306
0.329047188,3.011948102,0.277807816,0.39576579
0.668714837,0.585134486,0.078163184,1.776316642
0.864736418,-0.40186866,1.086061284,1.736892601
0.183889414,1.929396446,0.583241302,-0.71354431
0.702286418,-0.887619821,4.016534295,-2.450218694
0.584923586,-1.388811286,0.836490197,0.720589719
0.527928354,-1.5020084,1.089925319,-2.487381165
0.413095664,-1.274078348,1.157219075,-1.772363625
0.992446801,-1.396389798,0.310483053,1.446071196
0.805112457,0.654123245,1.082627707,-0.626188613
-0.170281054,-0.671657517,0.774000687,0.589750524
0.330783832,-1.464044781,0.619513619,1.535796225
0.848230965,0.492915432,0.866956392,-1.58012548
0.78817007,-0.290414027,1.853988362,-1.552858171
0.709348981,0.069983512,0.133794434,1.383499151
0.330845276,-0.213560633,0.267207007,-0.201592808
0.882502053,-0.37218574,0.080018646,0.579973674
1.058360489,1.209829918,0.110710506,0.03144067
0.855859001,-0.478169089,0.543412528,-1.585579855
0.181280705,-0.552100553,0.181216447,0.91845887
0.62389745,-0.623650473,0.149925225,-0.330184025
0.145148522,1.257660938,0.140324054,-0.592866309
0.607539207,0.247055627,0.120591232,0.495232194
0.017960847,0.125119191,0.215504427,1.133993053
0.635853724,-0.091018724,0.017336037,0.432246129
1.443475175,0.004677832,0.052239571,0.182210867
-0.062625376,1.168019817,0.789349546,0.567773888
0.086395518,-1.361824222,2.234186389,-0.309382421
0.292761431,-1.060121824,0.079548926,-2.446573766
0.002841708,1.546332502,0.535853032,2.450113438
0.913187727,0.487439567,0.419495481,-3.036669255
0.870737554,0.02387542,3.834441231,0.503943311
0.234349156,0.893552984,1.092910231,0.990457155
0.120165379,0.667084662,0.546727256,-3.606029259
-0.164505575,-1.287388237,0.083831478,0.458679666
0.522203169,-0.787125455,0.914376744,-0.416984932
0.465084279,0.430660869,1.097274214,0.524984434
0.507924426,1.911934882,0.698970411,-1.504817886
0.603088736,0.6962438,0.395008601,2.068870326
0.94982863,1.022621617,0.214779874,1.205957792
0.908642214,0.552628093,1.127358886,-1.514425158
-0.397160619,-1.134307267,1.091128413,0.576931691
0.902021682,-0.311563733,0.846900626,-0.682129893
0.649346975,1.656827193,0.009415299,2.445113488
0.735720541,0.191245963,0.785472521,-2.924298257
0.614406841,1.298632165,0.203846271,-0.113652249
0.374786177,-0.915204446,0.1273433,3.280589986
0.430002652,2.039655708,0.060626667,1.879999303
0.570089013,-0.72773637,2.601029163,-1.94356058
0.244586053,1.112392761,0.957787206,-3.174995403
0.077001025,-0.557603132,0.042994791,-0.903231014
0.696543884,-0.361685034,0.574240907,1.906512135
0.316998164,-0.19366039,2.034714857,-0.8227483
0.238599972,-1.514796617,0.861934068,0.821975467
0.43933414,-0.065435793,0.282427847,-0.264912165
0.626288843,0.986746654,0.421932007,1.82208401
0.476104852,-0.654633319,0.193259409,-0.445394759
0.63536946,-0.937772796,0.403662456,-2.339276152
0.64899643,0.655647374,1.372876543,0.521332323
0.211009558,0.783640775,0.383245673,-3.251564411
0.370165674,0.351349115,0.724946575,-1.279662101
0.406424881,-0.294642346,0.075953673,-0.79011389
0.956642658,-0.44720658,0.825207862,-0.250636048
0.370866918,0.440149914,0.392347095,0.364862655
0.45567374,-0.304788648,1.300079966,4.935488121
0.996196613,0.433653188,0.962921764,0.615584456
0.08997198,0.194362265,0.43487304,-1.864176786
0.003409765,-0.368903301,3.022045625,1.843469197
0.207887742,0.030674511,2.090010844,3.4761213
0.085354537,0.24052541,0.324522949,-1.7027155
0.892332426,0.127849529,1.095377987,1.627930021
0.500180877,0.908755229,0.040875396,0.583255356
0.794093507,-0.243001923,0.984023742,-2.206924227
0.916042149,0.364229428,4.655607534,-0.789398048
0.955111234,-0.24118515,0.074762293,-0.77033487
0.312367926,0.960301222,0.813262481,-0.310304119
0.24563986,0.579487558,0.486326446,-1.473305079
0.596957587,-0.452454538,1.730088372,-1.036167561
0.558174078,-0.729159196,0.114043901,2.369451576
0.899566103,-0.304975281,3.256051214,1.477146728
-0.205497582,-0.009401509,1.280845591,-2.506488012
0.127745048,-0.869083497,0.335643191,-0.685370849
0.747106465,1.314251018,0.281670028,0.20019013
0.869176964,-0.540232668,1.834180491,-2.491905525
0.596807677,1.911810126,0.654541995,0.783551989
0.736157714,-0.595114031,0.057368897,-0.086988221
0.870070536,-1.316083356,1.537859295,-1.579654142
0.791140642,0.384421572,0.984520735,0.53568536
0.546688842,-0.709131162,0.679440315,-1.434502451
0.918880085,-3.219077884,1.792987073,-1.048782507
0.204310302,2.025304177,0.077271428,-1.730796386
0.241441043,0.233218398,0.700650476,-0.046226446
0.642694677,-1.627356259,0.351019837,-0.335087976
0.319399749,-0.276135088,0.716937896,0.70184831
0.141530088,0.186605743,0.823805789,-0.710307161
0.584949195,-0.875984837,1.271263651,0.759197903
0.859599202,-1.391575039,0.560236877,-0.786959966
0.806086542,0.67334769,2.311998322,-1.468642453
0.343200525,-0.3159047,1.561120537,-1.328570576
0.879078167,1.021914978,0.008116793,0.167831139
0.934298258,1.606501574,0.116726656,-0.126904094
0.649827711,-1.551279068,1.25142648,-0.60720635
-0.220767893,-0.875765778,0.352009931,0.512144878
0.324243018,0.760351701,0.156433807,3.509665607
0.578026686,0.795771746,0.827448961,2.578321448
0.73525547,-1.298532826,0.901133233,-3.710509848
0.38604907,-0.976522745,2.17482993,-3.093477964
0.511098028,2.056783949,0.141914119,-4.68457845
0.99981458,-0.78032907,0.510605773,0.001574036
0.267094075,0.531744924,0.700242119,1.346716146
0.210925979,0.215355717,0.668411649,-1.328329485
0.180326009,0.591903923,0.96466957,-0.45026241
0.234935087,0.503970541,0.49342786,-2.239722975
0.082368968,-0.402477476,0.264516022,-0.751501919
0.429332409,0.649384865,0.799053546,2.216015017
-0.106999626,-0.596170267,0.521503257,-0.540232987
0.536369927,0.075946896,1.04030281,1.957053904
0.850849809,-1.324342017,0.877339576,4.974242925
0.003552675,0.11715125,0.048357064,0.250083762
0.940136183,0.689166787,1.520279799,0.224319613
0.170518011,0.645712942,1.004992584,-1.844776429
0.398757542,1.152011026,1.284797795,0.060745294
0.836803086,-2.549397593,0.810297991,2.645969354
0.645333272,-1.314981846,0.059310526,-1.484812364
0.116729595,-1.160285488,0.334680091,-0.708112619
0.913779814,-0.393028746,2.2086836,2.986324646
0.851219823,-0.035810791,0.97757785,-0.09370546
0.419780525,-0.610408301,4.462726261,-0.807780664
0.365498634,0.404147519,0.054074111,-0.639355908
0.732865531,1.322467354,0.085619986,1.061072944
0.567493155,0.611133373,0.170424176,0.755245083
0.017533973,-0.815588673,1.037036261,1.273246444
0.039766621,-0.343062419,0.044276455,0.163902726
0.798987206,-1.331213171,1.029505937,0.24682638
0.408748236,-0.321641097,0.315276924,5.248720874
0.131130195,-1.507226938,0.772496302,0.848510332
0.893004249,-0.017467552,1.869168638,-1.067764751
0.724975215,0.393406147,1.244198592,0.325323149
0.37385128,-0.153126669,1.531201868,-0.365204246
0.134826095,-0.134049172,0.188841259,0.074263092
0.050259829,1.530778474,0.613745465,0.124432926
0.640364113,-0.592514078,1.016699521,2.103423671
0.625826766,0.062672278,0.798994396,0.851418897
0.741746599,1.23684147,0.527831157,1.796243782
0.647787436,0.715341688,0.134693828,-0.447495027
0.449544956,-0.323204492,0.658222965,-1.233082983
0.115229537,-0.781577029,0.403026849,0.067488243
0.371171487,-0.07051812,0.790506587,0.745024517
0.608469039,-0.651473694,0.513090955,3.009453019
-0.190565033,0.300026177,2.170094882,0.662205734
0.292138472,0.409428782,5.402776626,-0.641708197
0.235757798,-1.044019787,0.140107767,-1.064958341
0.304838736,-0.620231767,0.382762257,-0.013880342
0.880245845,-1.118996053,0.156805311,1.243730273
0.68636045,-0.86706142,0.607598951,-2.47354373
0.351876682,0.819808909,1.479516351,0.978703194
0.303775285,0.191625882,0.949658401,2.276545168
-0.255766342,-0.243274587,0.207548026,-0.476403677
0.617159471,-1.183192348,0.389640659,-1.256167928
0.009884821,-0.932577648,0.13048796,-3.029411519
0.697047738,0.868837689,0.337919445,-2.344449405
0.695075627,-0.744494726,0.267648694,0.694447675
0.441001346,0.858534192,0.923077508,-1.364162855
0.580770814,-0.070326467,1.021937937,0.217468763
0.503884628,2.450699386,3.42491806,0.958758839
0.014866234,-0.694644206,0.587300935,-0.349158055
0.115959892,-0.064720971,0.227267888,-2.841534079
0.612047013,0.889856809,0.511722021,0.592516113
0.280934992,2.347792757,0.194948012,0.050813708
0.02237482,-0.372885544,0.961740779,1.126727464
0.889460892,0.379503647,0.439746074,1.220655274
0.915967228,0.648744464,0.398375491,2.003514425
0.577368727,-0.688451513,2.100770143,-0.387805099
0.46185483,0.363319631,0.868076631,1.627040066
0.140468145,1.745258853,0.024558394,1.033176505
0.930436572,2.029006083,0.45682889,1.337329711
0.692798019,-0.518529086,0.127166636,-2.934456446
0.378232554,0.012004653,0.603160499,0.25095638
0.255688983,-0.736739956,0.112615856,1.459844317
0.374897571,1.11535608,8.843107603,0.735177616
0.926381716,1.000715652,3.176309494,0.948952252
0.216527966,-0.166039719,0.407629142,0.34045336
0.332594088,0.480252252,0.103781098,2.46799573
0.418755746,0.624060284,0.275125082,-0.297624095
0.37720568,1.363972274,1.92658009,-1.162281856
0.443800828,0.306750894,0.199715556,-0.277865989
0.603204853,-0.539344727,0.917051587,1.350923405
0.89360505,-1.081041227,0.861777463,-0.690129182
0.938719105,0.321442748,2.282856667,-1.743416264
0.940485657,-0.968794646,2.930775526,0.502304398
0.005544388,0.655507045,1.172180598,-0.746461977
0.856327587,-0.730258558,0.735820947,-0.357965037
0.581891973,1.120480758,1.006966317,2.098521034
0.401195777,0.847878439,2.555719862,-1.42635112
0.641630341,-0.32315723,0.133878425,0.424685282
0.569448396,-0.516852115,0.632310969,-2.553816981
0.20485272,0.779281566,0.484681373,-1.086349831
0.113755164,1.106388767,1.090010857,1.575908893
0.192236007,0.066889232,0.752759989,0.236878211
0.227461824,-1.247377792,0.180298673,-1.375415182
0.59002646,-0.050599286,0.366274958,-1.796781744
0.28262348,-0.328963079,2.46017257,0.041887144
0.526226403,-0.522101754,0.28596813,-2.349011561
0.451415747,0.390737038,0.87338732,0.786214385
0.539512448,1.57158906,0.959240526,0.011737375
0.185989631,0.304031276,2.419129044,1.803116561
0.855376626,-0.920620017,1.303152225,1.149380452
0.46425102,0.556833749,1.981827771,-0.836628763
0.077166744,0.543684815,1.284774524,-0.283302966
0.890398861,-0.609517069,0.111136211,2.661024355
0.345532711,0.411698095,0.026036398,2.265706166
0.970214679,-0.246173454,1.260385873,4.298318546
0.765622931,0.390987328,0.307263569,0.961867085
0.54745359,0.995991229,1.75861269,1.613783186
0.82559606,-0.58624403,0.843484057,-0.057792484
0.900332885,0.211553655,5.372350606,-0.486539277
0.216675267,0.762821119,0.17636436,-0.983554971
0.519677217,-0.322945252,1.316289099,-0.798707781
0.492079052,-1.128031115,0.392399661,0.243758428
0.796797952,-1.055167127,0.183282782,-1.865462061
0.957224168,-1.345062576,0.625163462,0.195857544
0.502380664,-0.172380944,1.710262346,0.879129551
0.56047153,0.299067669,5.106316515,-4.78250418
0.423218046,0.395324981,0.190982556,0.885593354
-0.427420641,-0.386616754,0.146007357,-0.635002691
0.533437447,-0.800527818,0.147064585,0.758120615
0.758131525,-0.336268699,1.565925061,0.774325291
0.984361146,-1.04563218,2.533944904,-0.194116182
0.825703912,-1.265175835,1.679020407,0.489777491
0.951155102,0.810327396,1.644134179,0.280260097
0.146614153,-1.590043532,0.894509543,1.094135439
0.904023942,1.052355105,0.851393808,0.619113958
0.396854895,-0.912383385,0.7914166,-2.388885047
0.423566421,0.900438772,0.153974749,-4.250967042
0.959884801,0.297662316,0.141044993,-0.375715443
0.763692358,0.437123954,0.475214341,-2.204824695
0.951801236,1.596031873,0.110560601,1.970932859
0.342428807,-0.549880981,0.08678805,1.244053416
0.607677033,-0.708999363,0.060658549,-1.171071119
0.882689108,1.401028709,0.495839048,-0.053844362
0.331944494,-0.117155452,1.409565856,-0.134091449
0.173608656,-0.724500443,1.295900717,0.519604584
0.262612283,0.845962024,0.332327715,-0.704869627
0.265253843,0.22741091,0.064270416,3.441435675
0.8996631,1.646044713,1.418210997,-0.626290399
1.416735938,-0.770845885,0.109690891,0.04439672
0.549085828,0.945302755,0.385607931,2.379502929
0.546415852,-1.112671236,0.516913274,3.214908356
0.161702155,0.479032581,0.653479472,-0.032823376
0.3310996,-0.394677809,0.043398881,-1.165893066
0.208112486,1.345252104,1.107542701,-2.005367485
0.417665197,-1.608061335,0.198636473,-1.548104458
0.569180339,1.127804907,0.334806559,3.376835896
0.168024105,-0.575044441,0.497389059,-3.188927934
0.818815784,-0.074924289,0.039932677,1.670489207
0.475341609,-0.372948387,0.621561114,2.35350896
0.21147503,1.378804393,0.827809618,-2.324125942
0.622811359,-1.330470034,0.712940865,1.004585445
0.032836038,0.546208626,1.090723842,-1.97067686
0.457558399,-1.055698654,0.224427481,0.327459302
0.064001501,-1.888644446,1.464383059,-0.797308021
0.702164265,-0.205319576,1.708522472,0.641530494
0.536222886,0.23504007,0.089172891,1.664253755
0.614539989,-1.425256881,1.041145749,-1.922086636
0.083437207,-0.482530538,0.098936516,2.460886103
0.225810088,-1.206133041,1.19268269,-0.845598796
0.417848084,0.924779033,0.162773287,1.25547223
0.834498489,0.224586772,0.291989039,-1.508493576
0.524233457,0.473122345,1.015585801,2.875615076
0.426412911,0.543811295,0.141165149,0.840458656
0.335836711,1.346886145,0.562118559,2.528621289
0.23161122,0.527257203,0.005726254,3.027694035
0.047000107,0.315012586,0.92256077,-0.664563214
0.238875471,-0.316001766,1.974082014,-2.61253345
0.286519666,-0.887265168,0.33625383,1.453294593
0.787940325,-0.514350367,1.496087323,0.437006556
0.800456032,-0.804272676,0.663993775,0.52241037
0.376930094,-0.217324629,0.029279676,-0.819960006
0.025121101,-0.368242655,0.144318281,2.2404412
0.47114108,0.855474621,0.982669865,-0.151453679
0.898563418,0.373737346,1.547454467,-0.526457122
0.729554103,0.295526607,1.520075886,0.149021559
0.076658701,1.660057601,1.953978681,-3.768839101
0.678999289,-2.305403859,3.346569197,0.369189998
-0.010113935,0.512384345,0.583434094,3.978420311
0.849626557,-0.359923127,3.211967703,-0.620582288
0.471924993,0.550295249,0.027097171,1.654301426
0.243726998,-0.157107718,0.301115755,0.711313684
0.857387747,0.221174298,0.548690393,1.005493766
0.764952273,-0.760660247,1.191820079,-0.434247618
0.658212812,1.105171078,0.34918996,1.26106122
0.027796901,-1.322141495,3.435199992,1.581529869
0.408698408,0.099291405,1.71323371,-0.860711041
1.32660674,0.234258644,0.656820103,1.232527573
0.461675879,0.716536063,1.571555425,-0.938017355
0.903316489,-0.845151865,1.306281945,0.071840776
0.179259578,0.325151236,4.832429036,-1.379968705
0.413095211,-0.113167214,0.908897265,0.090819813
0.33172383,1.533657475,0.02662984,-0.141863887
0.030787048,0.66748224,0.210644576,-1.410851617
0.16252038,0.582926838,1.121520071,-1.6954924
0.437822014,-1.069215348,0.548743722,2.633648938
0.797255723,0.693329329,0.126642737,-0.159707074
0.257142294,0.23210579,0.509985275,0.645130099
0.617271197,-0.11066441,0.619705446,0.161381247
0.394321589,-0.958652131,0.208910411,-0.501780618
0.574403386,1.977828201,0.320996052,0.025794472
0.445255233,1.602721453,0.053192828,0.641242882
0.746540053,-0.435548602,0.856710013,3.07415166
0.355021532,0.646145698,0.87507285,0.161047106
0.956906029,-1.179444026,0.301890339,0.947140167
0.507062149,-0.358595534,0.031277206,-1.705445596
0.17713729,0.995087825,1.321977677,5.437061966
0.665055592,0.257841056,0.116695925,0.38379952
0.389013745,-0.883959761,0.347074219,-5.498745344
1.497998447,-0.048642163,0.491013935,2.190028277
0.319467414,-0.577117514,0.412911927,-0.63855759
0.848357949,-0.700843541,0.012697148,-0.651984664
0.483363225,0.799053108,0.345202486,0.046133311
0.406701201,-0.286422664,1.337117014,1.636691628
0.912466737,-0.358843902,0.152917308,0.05575841
0.628397112,-0.121659115,3.822502642,-0.522538856
0.34981365,1.127525127,2.655489632,2.071411495
0.554795782,-0.809113365,0.137751336,-1.700343099
0.423773864,0.019887769,1.134950285,-0.970896165
0.321921449,-1.375876832,0.434956314,1.619271495
0.605544126,1.083378145,0.254339262,-3.356363791
0.980462177,0.302400195,0.79368414,-1.469683425
0.384541473,-0.364477091,1.409482201,1.00869167
0.051643497,0.681504141,0.682256926,-0.461000166
0.359458134,0.153055531,0.128093699,-0.370511949
0.222983956,0.238487467,0.548625065,-0.109503408
0.340416025,0.840621676,1.05053127,-2.698147382
0.507356168,-0.36282066,0.115932109,1.928475085
0.07313329,-0.881310574,0.460183897,-3.245463197
0.0918397,-0.111488734,0.590624517,-0.144025541
0.562196835,-0.160157326,0.702917667,1.070829911
0.869045075,-0.990008427,2.587034471,0.000444257
0.465405187,-0.659111829,1.481602323,-1.3369085
0.185898494,0.453348056,0.329348758,1.218968478
0.927770522,0.34557373,0.969751852,-2.657205963
0.645115003,0.859473699,1.118281363,1.290426687
0.63252127,0.735511168,1.199768235,-0.83999945
0.797375542,-1.516383793,0.30800609,-1.183913065
0.515893313,0.777429744,1.167547742,2.454380636
0.89756103,0.660451595,0.97753178,2.009582825
0.302431353,-0.366288696,0.599604883,-1.151546982
0.936101454,-2.177054414,0.112304318,-0.665548502
0.212442746,-2.064643889,0.064742315,-0.870459497
0.160912605,-0.368704056,0.758118035,-0.136119153
0.28318371,-0.703672623,0.16409798,1.359546091
0.291230254,0.89059101,1.404567201,-0.47497927
0.47257436,-1.006192615,0.859058716,0.042451703
0.110398801,-0.327676613,0.11973154,-2.635514252
0.893415363,-1.352885252,2.149430153,-1.510299007
0.957362238,0.738282419,1.436536691,1.578432883
0.128553149,0.547967997,0.026274235,0.870348347
0.636546847,-1.621542064,1.053702598,0.223901072
0.633886814,0.12559465,1.635909112,-0.104263279
0.288902437,-1.213338983,0.919192536,-0.75534757
0.899131049,-0.09075824,1.146635446,-1.671537188
0.654737351,-0.636890919,0.131998125,-0.257988668
0.253894468,-0.161989049,0.071239999,1.514391695
0.591690933,-0.673119939,0.391794762,-5.344507787
0.296035778,0.877060351,0.930874642,0.928615909
0.157917096,1.155422878,1.762179926,0.144994638
0.347580075,-1.763430638,0.090795276,-0.210220711
0.53822509,-1.155283701,2.418974519,2.014221676
0.648666697,0.392387274,0.086268157,1.216396543
0.834063957,-1.116565165,1.8407052,2.827723861
0.672064331,0.106239361,2.597773306,2.386787918
0.298910742,1.851395937,0.297753911,-1.627259133
0.332196154,0.586387588,0.310946131,1.148525752
0.555364599,0.380942845,0.24073673,-0.049866899
0.843309561,0.53731571,1.524821211,0.105080746
0.523186595,-0.735395778,0.008578869,-0.016511587
0.760840983,-0.941119716,0.121655347,-0.105574486
0.570427251,-0.965388903,0.512678765,3.255557462
0.644764956,1.145119166,0.767749047,-0.833513012
0.856364137,0.356250312,0.314394629,-0.067357833
0.439014495,-1.057811215,0.990983865,0.540180197
0.69754277,-0.40038245,0.322048352,1.449177387
0.182394829,0.324371773,0.250390684,-1.199372472
0.648488911,0.71675143,1.630921569,-0.846499813
-0.221800584,-0.412150196,2.890398164,-0.85222087
0.485944612,-0.879547224,1.2375016,-0.00910083
1.219171404,-0.811200595,0.986232132,-0.184136562
0.289625446,2.213829199,0.341945849,0.84261676
1.458481103,-0.199335847,1.75512099,-1.440185438
0.903997707,-2.118517476,0.02804262,0.322832893
0.604350513,0.628908586,0.598918906,-0.9908986
0.018931438,0.498012817,1.475694861,2.199099163
0.51677399,-1.138419999,0.423403346,1.121878701
0.286431649,0.087746039,0.410629642,1.370498992
0.536943113,-0.148375867,0.225992758,-0.62047685
0.727236319,1.25247145,2.480687729,-2.070949465
0.120644849,-0.403932095,0.369364545,-1.362905259
0.034531052,-0.975359623,1.619485079,-2.092561682
0.996521132,0.220099631,1.847872975,4.234139776
0.175795013,-0.093793369,0.819236294,0.785634181
0.867160196,0.324606966,0.847235805,0.628857309
0.27164791,0.044294818,2.811469066,-2.034398868
0.574509115,0.851414479,0.797402947,-2.372410535
0.338614456,-0.29932755,1.760752522,-1.781458312
0.189662721,-1.403229143,0.15374107,0.663403317
0.469572683,-1.009542162,0.00367159,0.446975814
0.78939354,0.188951174,2.297550359,1.191823877
0.770284575,-0.659875286,0.358910015,0.627570486
0.722307395,0.107452178,1.001337963,2.387120463
0.887302455,-0.74805162,0.708705412,-0.765949664
-0.156062254,-0.399475944,0.881531219,0.222503056
0.382404623,-0.158343164,0.019176844,0.80644128
0.194225906,0.618805151,0.845281943,-4.214960505
0.32566397,0.501084333,1.517807458,-1.955222008
0.226367802,-1.469107936,0.884292369,0.234573943
0.039634312,-0.492691473,0.569355878,2.617304039
0.928385887,0.530068668,0.861184133,-0.56639436
0.77375474,-0.875849569,1.172236342,-2.717994317
0.307867458,-0.393959668,0.323143766,3.193806857
0.646434335,0.299462002,0.052661924,-0.735841516
0.00251808,0.110166476,0.537859735,1.905954266
0.762494279,0.505051247,3.998066167,1.645415751
0.530386717,-0.796344483,1.782510057,1.255090687
0.129261633,0.653861874,0.184613495,3.509988406
0.386768113,1.265165101,0.705246401,2.864355659
0.108837741,0.392377405,0.201585182,-0.081912871
0.542506684,-0.140487539,1.381518761,-0.793378703
0.28116435,-0.487560659,0.221773657,1.696482382
0.684224282,0.447928856,0.99606764,-1.978952676
0.927315172,-0.822718187,1.218222295,0.968074263
0.041917738,-1.000338328,1.314379523,0.026777281
0.333889783,1.575701852,1.478300526,-3.675622946
0.468654501,-1.271446483,2.400986076,-1.857210351
0.724681622,-1.975741011,0.044690709,2.38310352
0.18175559,0.715564895,0.04474095,-1.693487529
0.210391428,0.602814512,0.425316223,-0.730275939
0.149312692,2.014460177,1.069279608,1.264351168
0.014795544,-0.481383495,0.130336608,-4.615651224
1.368771496,0.54739719,0.964921173,-0.160610721
0.992809458,1.704622345,1.241074278,-3.604164338
0.041458462,0.319401513,1.200438368,-0.134428356
0.268013447,-1.897403969,1.245196858,-0.746425717
1.186768398,0.299762167,0.268144705,-0.240754544
0.93416178,-1.266655241,0.473426529,-0.041175345
0.272166852,-0.142256978,0.379998446,-2.410402338
0.347326267,0.137634573,1.388004052,0.872250157
0.509638346,-1.626560861,0.300896502,0.562600558
0.066632416,-0.646369216,1.250002527,-1.085808392
0.09009125,-0.867347857,1.063538427,1.437257935
-0.457705635,-1.230479307,1.803161722,-0.8018127
0.261867919,-0.064183841,1.151072328,-2.496089739
0.518593275,-1.445701574,0.314055013,3.857076995
0.535167135,0.820136669,0.002587682,-0.118621162
0.763012628,0.213941892,0.981936155,3.711368831
0.450405483,0.436791366,0.469875132,-1.557297397
0.704517777,-0.551335917,0.851812213,1.106603517
0.707582929,-0.330375322,2.375009565,-0.129391078
0.962037892,0.715210818,1.191160645,1.807534772
0.330027001,-1.03340965,5.070351579,-2.327914318
0.359663141,1.229711575,1.010391874,-0.79529898
0.695723851,1.399218646,0.973850042,1.15440221
0.373263823,1.970621971,0.983022851,-1.302125813
1.131581571,0.28814417,1.208318556,-1.357392081
0.089757713,2.615412564,1.469260177,0.328754685
0.694333452,-1.286528696,2.682432479,2.056247668
0.155474192,0.079771268,2.248500549,-1.600413257
0.550575761,-1.130086488,2.7921663,-0.929066783
0.506183149,1.354210654,0.269164493,-4.457081822
0.677870961,-1.584903306,1.197798537,1.710988454
0.56144913,0.812337467,1.652507186,0.865303741
0.542202619,0.763387912,1.181765504,6.241244152
0.511534501,1.606265627,1.635140146,0.443406725
0.778677844,0.939439626,1.116050769,1.76607611
0.268620374,0.847899281,1.25382536,2.155314511
0.160942123,0.632870289,1.672432151,0.196955364
0.012608809,0.384782766,0.393823969,-0.239165656
0.131876497,-0.038349185,1.873716278,-1.377159232
0.64507424,0.552486675,0.193164375,-1.254312184
-0.211311461,0.018269074,0.557967582,0.650407281
0.62958686,-1.772158535,0.441557138,1.631039838
0.068620882,-0.246592953,2.397253586,-1.102899732
0.772602171,-0.638492437,1.233277772,0.803723242
0.516232966,0.844939119,2.847387795,1.276952292
0.24007977,-1.671690253,1.51500636,0.467369534
0.586579519,1.205621626,1.103555694,1.771912236
0.415923921,-1.173187865,0.269345673,-0.633106624
0.697355082,0.96597545,0.794626441,-0.409168288
0.495689278,-0.025224126,1.753265007,3.628448154
0.035980361,-1.699858883,0.750709405,0.435274098
0.644626651,-0.199478776,0.475737011,-3.814413383
0.71138675,0.291206157,0.044337177,0.829665474
0.647065942,-0.045659709,0.694565904,0.9146593
0.914672887,-0.188854442,1.476310162,-2.560806165
0.333112089,0.598558017,0.617019253,0.868803142
0.228036437,-1.098332122,1.156854131,0.11455788
0.086730725,1.245948813,0.475414629,1.128798476
0.806849545,-0.63394936,3.486929774,-4.365756203
0.686794707,-0.126759998,4.943787059,-0.680468208
0.424754577,0.349254498,0.916356277,0.021977264
0.167570803,-0.485946912,0.757109236,2.125568797
0.169079501,-0.246198378,2.235504404,1.560258039
0.436752528,0.540144599,0.320602478,1.067773783
0.897352007,-0.552755939,0.01021601,-1.805909745
0.425090242,-0.157115809,0.844772438,-1.300441925
0.934847635,-0.67499059,0.726266602,2.68001691
0.468482397,-0.701858094,2.101518125,-2.368073663
-0.434263322,-0.908037107,0.205263282,0.502779039
0.261242823,-1.107063688,2.417580022,-0.288427158
0.011921534,-2.556220404,0.109245796,-2.443174606
0.198876033,-0.162979582,0.60672771,-0.990709428
0.460782363,-0.086751752,0.985505715,0.272488732
0.474766817,-0.186796753,0.800253589,1.136554102
0.990713216,1.251825918,0.067132446,0.854920849
0.13933249,-0.094241589,0.248181373,0.720180903
0.586794489,-0.152483432,0.016387239,3.422950922
